date,text,likes,retweets,link
2016-09-25,O vale tudo para ganhar a prefeitura do Rio de Janeiro.  http://tinyurl.com/gm84hog ,217,55,https://twitter.com/jairbolsonaro/status/780100375638577152
2016-09-25,CURSO PREPARATÓRIO EM FORTALEZA-CE. pic.twitter.com/BoBw30GWkt,685,140,https://twitter.com/jairbolsonaro/status/780034254646509568
2016-09-25,Saiba mais detalhes sobre a atuação do vereador carioca @CarlosBolsonaro 20.120:  http://tinyurl.com/jpwkrjt  pic.twitter.com/W7TVG7qorw,320,78,https://twitter.com/jairbolsonaro/status/780006189136539649
2016-09-24,"NÃO QUALQUER APOIO CANDIDATO A PREFEITO PELO BRASIL QUE ESTEJA COLIGADO COM PT, PSOL OU PCdoB: pic.twitter.com/JplAgwBl0D",1652,523,https://twitter.com/jairbolsonaro/status/779865422946525185
2016-09-24,Seguem nossos candidatos a vereadores pelo Brasil.  http://www.bolsonaro.com.br/2016/ ,242,62,https://twitter.com/jairbolsonaro/status/779731894313312256
2016-09-24,JANDIRA FEGHALI - PCdoB /RJ - NA POÇILGA DA LAVA-JATO: pic.twitter.com/dY2mHROdPt,581,212,https://twitter.com/jairbolsonaro/status/779631485678682112
2016-09-23,Agradeço a consideração pelo convite à passagem de comando da ECEME (Escola de Comando e Estado Maior do Exército)! Cá estamos! BRASIL!,675,98,https://twitter.com/jairbolsonaro/status/779435834365927424
2016-09-23,BOLSONARO E A VERDADE X CHE GUEVARA e CARLOS MARIGHELLA. A VERDADE TORTURA OS CANALHAS: https://youtu.be/of1DX3XIJAc ,298,118,https://twitter.com/jairbolsonaro/status/779380235578081280
2016-09-23,Novos soldados da PMERJ. Parabéns aos 510 formandos. DEUS OS ACOMPANHE EM TODAS AS SUAS JORNADAS! Com @carlosbolsonaro pic.twitter.com/CWvoMDzAyM,819,144,https://twitter.com/jairbolsonaro/status/779377333883002880
2016-09-23,"COLIGAÇÕES COM A ESQUERDA: ""DIVIDIR PARA GOVERNAR"": https://youtu.be/5E82h11IT18 ",325,104,https://twitter.com/jairbolsonaro/status/779274630846619648
2016-09-22,Beneficiários do Bolsa-Família já doaram quase R$16 milhões de reais a candidatos nas eleições 2016. http://tinyurl.com/hlfe2v7 ,578,304,https://twitter.com/jairbolsonaro/status/778963202885443585
2016-09-22,FALA DE ENÉAS CARNEIRO EM 1991: pic.twitter.com/E8gXGZX2HY,1305,607,https://twitter.com/jairbolsonaro/status/778939183628972032
2016-09-21,COLÉGIO PEDRO II - IDEOLOGIA DE GÊNERO (homens usando saia e nomes sociais na chamada) - PARTE 1: https://youtu.be/yNtHFtau34s ,468,178,https://twitter.com/jairbolsonaro/status/778706277241192448
2016-09-21,"BOLSONARO: ECONOMIA, RELAÇÕES INTERNACIONAIS BRASILEIRAS E FORÇAS ARMADAS.  http://tinyurl.com/jb9gj5s ",275,57,https://twitter.com/jairbolsonaro/status/778569687810580480
2016-09-20,"Num país sério, responder a uma calúnia é mais q justo e ainda sendo parlamentar há a imunidade por suas palavras! A verdade prevalece!",822,182,https://twitter.com/jairbolsonaro/status/778365722858749952
2016-09-20,Lula se torna réu na Lava Jato (desvio de dinheiro). Bolsonaro é réu por responder à uma calúnia. A diferença entre esquerda e Direita!,1511,528,https://twitter.com/jairbolsonaro/status/778365183274147840
2016-09-20,"NIÓBIO, PT, PMDB e BOLSONARO: NOSSAS RIQUEZAS A PREÇO DE BANANA. http://tinyurl.com/h727t94 ",299,108,https://twitter.com/jairbolsonaro/status/778356005356920832
2016-09-20,O BRASIL PRECISA DE MENOS ESTADO E MAIS MERCADO. https://youtu.be/3fZKt4kC8bo ,404,133,https://twitter.com/jairbolsonaro/status/778304711107674112
2016-09-20,O que a imprensa não conta: Cidadão armado mata terrorista e evita massacre nos EUA.  http://tinyurl.com/gnbkdj5  (via @benebarbosa_mvb ),554,284,https://twitter.com/jairbolsonaro/status/778277831847579652
2016-09-20,Dividir a sociedade em classes e antecipar a sexualidade ñ é falha de governo. É um plano proposital de dominação: pic.twitter.com/OBSSV8oTLb,1344,643,https://twitter.com/jairbolsonaro/status/778186180198273026
2016-09-20,"ESSE MOLEQUE TEM UM BOM PROFESSOR: DEBATE SOBRE ""CULTURA DO ESTUPRO"": @BolsonaroSP x PADRE JOÃO (PT-MG).  https://goo.gl/ubb3iA ",196,40,https://twitter.com/jairbolsonaro/status/778164741319655424
2016-09-20,"Agradeço aos amigos do grupo @endireitafor pela consideração. O inimigo das mulheres ñ é o homem, mas a impunidade.  http://tinyurl.com/hdpxu9d ",353,97,https://twitter.com/jairbolsonaro/status/778163655816929282
2016-09-19,"Não utilize a tática canalha da esquerda! Mestres da mentira desproporcional, descarada e sem a mínima culpa!  https://twitter.com/implicante_org/status/777556564928528388 …",358,102,https://twitter.com/jairbolsonaro/status/778025962034327552
2016-09-19,A VERDADEIRA HISTÓRIA DE JAIR BOLSONARO COM MARIA DO ROSÁRIO.  http://tinyurl.com/joccull ,491,174,https://twitter.com/jairbolsonaro/status/777994372088496128
2016-09-19,A guerra de narrativas e a hipocrisia desarmamentista - via @benebarbosa_mvb .  http://tinyurl.com/gpbjdk3 ,237,78,https://twitter.com/jairbolsonaro/status/777959809727467520
2016-09-19,Sou apenas mais um contra essa ideologia que está acabando c/ o Brasil. Contem sempre comigo. Um abraço a todos! pic.twitter.com/g7IUomemel,1802,541,https://twitter.com/jairbolsonaro/status/777901471706845184
2016-09-18,"Vou me recolher! Mto bacana interagir c/ amigos e gente q fala ""facista"", ""oftamologista"" e prega mais amor da boca pra fora! Boa noite!",1003,158,https://twitter.com/jairbolsonaro/status/777653436473020417
2016-09-18,"Um abraço aos amigos de Rio das Ostras, que temos grande consideração! 🇧🇷 https://twitter.com/sezinand0_/status/777652321694150656 …",198,36,https://twitter.com/jairbolsonaro/status/777652865309503492
2016-09-18,"Falou, William. Grande abraço! https://twitter.com/santoswillm/status/777652128819113984 …",180,19,https://twitter.com/jairbolsonaro/status/777652319173406720
2016-09-18,"Um abraço, Simone!  https://twitter.com/simoneimg_/status/777638824390320128 …",118,10,https://twitter.com/jairbolsonaro/status/777639744545185792
2016-09-18,"Um abraço hetero, Arthur! Em breve iremos p/ MG bater um papo c/ vcs! Abraço grande! https://twitter.com/arthurtteodoro/status/777638792635228160 …",213,24,https://twitter.com/jairbolsonaro/status/777639653377732608
2016-09-18,"Um abração, Mengão! Esse ano vcs tomam o lugar do Vasco de vice! Porco na cabeça! 😂👌🏻 https://twitter.com/alanpatrickfla/status/777638707574759424 …",861,546,https://twitter.com/jairbolsonaro/status/777639312569622529
2016-09-18,"Um grande abraço, Cissa! https://twitter.com/cissacrvg/status/777636473621377024 …",135,9,https://twitter.com/jairbolsonaro/status/777638564968402944
2016-09-18,Diga à ela q somos amigos e só queremos um futuro melhor...depois vai só falando a verdade q logo ela se convence!👍🏻 https://twitter.com/natann_olivera/status/777636964258439168 …,306,44,https://twitter.com/jairbolsonaro/status/777637565985947648
2016-09-18,"Falou, Presidento! Obrigado pela confiança! 😂👍🏻  https://twitter.com/omicheltemer/status/777636673404411905 …",339,99,https://twitter.com/jairbolsonaro/status/777636835577167873
2016-09-18,"""Parmeira"" sou do Vale do Ribeira em SP e ""Fogão"" pq há mto moro no RJ! 🇧🇷 https://twitter.com/info_botafogo/status/777636149389094914 …",183,60,https://twitter.com/jairbolsonaro/status/777636521381879808
2016-09-18,"Augusto, ñ sou mito algum, grande abraço e parabéns pelo enfrentamento à doutrinação ideológica marxista! https://twitter.com/gutobura/status/777635486777151488 …",270,46,https://twitter.com/jairbolsonaro/status/777635980320894976
2016-09-18,Um abraço aos amigos paraenses! 🇧🇷  https://twitter.com/asapmandy/status/777634523060269056 …,130,20,https://twitter.com/jairbolsonaro/status/777635431731036160
2016-09-18,"Um grande abraço, Tiago!  https://twitter.com/dantaslide/status/777633928911945733 …",146,16,https://twitter.com/jairbolsonaro/status/777634316432117760
2016-09-18,"Amigo, tireo ""L"", ñ seja um preconceituoso linguistico! https://twitter.com/reasalvagni/status/777632402839601152 …",120,18,https://twitter.com/jairbolsonaro/status/777633584387657728
2016-09-18,"Amigo, o correto é FACISTA! (ironia, mas bem real, segundo alguns) 😂  https://twitter.com/_arnup/status/777632212166569985 …",151,26,https://twitter.com/jairbolsonaro/status/777632607991455744
2016-09-18,Hoje estivemos em IPANEMA e no LEBLON (Rio/RJ). Agradeço a todos a consideração q têm conosco! C/ @CarlosBolsonaro pic.twitter.com/LgoexS8Uru,530,98,https://twitter.com/jairbolsonaro/status/777616763710218240
2016-09-18,Ontem estivemos no CALÇADÃO DE BANGU (Rio/RJ). Agradeço a todos a consideração q têm conosco! C/ @CarlosBolsonaro pic.twitter.com/qFZZobEVU9,310,68,https://twitter.com/jairbolsonaro/status/777608718531825664
2016-09-18,Agradeço do fundo do coração as mensagens de apoio e a invenções criativas com nosso nome! 👌🏻😂🇧🇷 pic.twitter.com/q4AxNkD1ZM,937,215,https://twitter.com/jairbolsonaro/status/777553419955474432
2016-09-17,FERNANDINHO BEIRA MAR E BOLSONARO? Assista a conversa. http://tinyurl.com/jbfs9l4 ,428,187,https://twitter.com/jairbolsonaro/status/777236582659190784
2016-09-17,Existem milhares de soluções. Só ñ passar obrigatoriamente pela pauta econômica q hj ai está! Temos q descentralizar o sistema!,600,99,https://twitter.com/jairbolsonaro/status/777094909757095936
2016-09-17,Que economistas são esses q condicionam volta do crescimento do Brasil SOMENTE c/ subida do preço do petróleo e pronto?,553,141,https://twitter.com/jairbolsonaro/status/777094379483828225
2016-09-17,"Alunos do Brasil, levantem-se contra o comunismo.  http://tinyurl.com/jfachld ",511,198,https://twitter.com/jairbolsonaro/status/777072249111183360
2016-09-16,@Julylsantos obrigado pela consideração em nosso trabalho e um grande abraço!,170,22,https://twitter.com/jairbolsonaro/status/776964684973039616
2016-09-16,"No Rio-RJ, p/ dar continuidade à reconstrução dos ideais saudáveis q moldam nossa sociedade: @CarlosBolsonaro #20120 pic.twitter.com/uziY4qeyZa",1016,235,https://twitter.com/jairbolsonaro/status/776864961675100162
2016-09-16,Tenente R/2 - Ator - Domingos Montagner - HOMENAGEM PÓSTUMA DOS AMIGOS DO EXÉRCITO.  http://tinyurl.com/jsu2jtc ,296,62,https://twitter.com/jairbolsonaro/status/776799625785344001
2016-09-16,@FlavioBolsonaro tira foto c/ milhares e surge um pedófilo: BOLSONARO CRIMINOSO. Mesmo pedófilo padrinho de deputado do PSOL: SILÊNCIO!,240,120,https://twitter.com/jairbolsonaro/status/776780408268677120
2016-09-16,CORONEL PEDÓFILO FOI PADRINHO DE CASAMENTO DE DEPUTADO DO PSOL.  http://tinyurl.com/znvobwx ,677,307,https://twitter.com/jairbolsonaro/status/776753507974148096
2016-09-15,"Em Aquiraz /CE, alunos são ameaçados d suspensão por diretora, ao apoiarem deputado q representa a Direita. Assista:  http://tinyurl.com/j33ge2z ",327,116,https://twitter.com/jairbolsonaro/status/776522345079070720
2016-09-15,"POR QUE SERÁ? Revista Veja faz enquete extremamente maldosa c/meu nome, usando inverdades e desinformações. http://tinyurl.com/jzko5c9 ",501,163,https://twitter.com/jairbolsonaro/status/776508844918857728
2016-09-15,"P/receber nosso material d campanha, acesse e complete c/as informações necessárias. Mto obrigado pela consideração:  http://goo.gl/PylO8f ",269,70,https://twitter.com/jairbolsonaro/status/776506731534884864
2016-09-15,"Eu vendo, na TV, Lula chorar e mentir...age como qualquer marginal quando desmascarado: pic.twitter.com/5q0fY7zLW8",1653,662,https://twitter.com/jairbolsonaro/status/776487817664925696
2016-09-15,Alguns meios de comunicação são tão tendenciosos e idiotas que chega a pegar mal p/ eles mesmos c/tanta boçalidade. As pessoas ñ são bobas!,846,210,https://twitter.com/jairbolsonaro/status/776463250309390336
2016-09-15,"Teste que a UOL divulgou, p/saber se vc é homofóbico, e no final, a última pergunta é sobre Bolsonaro. Teste boçal.  http://tinyurl.com/zla3yj3 ",347,81,https://twitter.com/jairbolsonaro/status/776462393547292672
2016-09-15,"A DESINFORMAÇÃO CONTINUA: SOZINHO, VEREADOR BOLSONARO ENFRENTA CALÚNIAS DA ESQUERDA NA CÂMARA MUNICIPAL DO RIO.  http://tinyurl.com/j9re222 ",230,61,https://twitter.com/jairbolsonaro/status/776459091346620416
2016-09-15,CURIOSIDADE (FLICKR) - Tenha acesso à fotos de nossas atuações normalmente não encontradas em pesquisas do google: https://www.flickr.com/photos/fotosbolsonaro/ …,243,63,https://twitter.com/jairbolsonaro/status/776457204895481856
2016-09-14,"Ñ ME DIGA! Presidente da OABRJ se põe contra verdades ditas por nós em ""comissão do estupro"" presidida por Rosário: pic.twitter.com/UErhmdhhv8",705,179,https://twitter.com/jairbolsonaro/status/776239912035155968
2016-09-14,Representante do MP diz q castração química d estuprador fere seus direitos humanos. Logo: A ESTUPRADA Q SE EXPLODA.  http://tinyurl.com/jz6thsm ,606,236,https://twitter.com/jairbolsonaro/status/776200693191413760
2016-09-14,"(???)O coletivo ""Lésbico Coturno de Vênus"" afirma q a violência contra a mulher diminuirá c/a extinção das PMs.  http://tinyurl.com/jz6thsm ",335,99,https://twitter.com/jairbolsonaro/status/776189831198216192
2016-09-14,"Mais amor, por favor! Vamos juntos comemorar a Lava Jato!!! 😂 https://twitter.com/bernardofalcone/status/776184176949268480 …",531,124,https://twitter.com/jairbolsonaro/status/776184671533236224
2016-09-14,Tenho visto esquerdista desqualificando a exposição do MP na Lava Jato pq dizem q o power point ñ estava bom! Aguardando as próximas...,903,240,https://twitter.com/jairbolsonaro/status/776177892380254216
2016-09-14,"Tá ""espricado""! KkkkKkkkKkk.... https://twitter.com/mariotwiiter/status/776176407466639360 …",277,64,https://twitter.com/jairbolsonaro/status/776177389114187776
2016-09-14,Onde vc enfiou as palavras DESINFORMAÇÃO E IMBECILIDADE?  https://twitter.com/jpcastro97/status/776175226530963456 …,297,48,https://twitter.com/jairbolsonaro/status/776175652861083650
2016-09-14,"Desvio de bilhões e bilhões de reais nos cofres públicos....Dane-se, o Bolsonaro é preconceituoso! Só rindo da desinformação e imbecilidade!",1493,640,https://twitter.com/jairbolsonaro/status/776174645078794241
2016-09-14,ISSO É PT: MULHERES VÍTIMAS DE VIOLÊNCIA TÊM SESSÃO ONDE OS DIREITOS HUMANOS DE ESTUPRADORES SÃO RESPEITADOS.  http://tinyurl.com/h27tkfh ,339,132,https://twitter.com/jairbolsonaro/status/776171731086172160
2016-09-14,Doleiro Alberto Youssef cita Bolsonaro no Petrolão: http://tinyurl.com/hpu66ym ,196,72,https://twitter.com/jairbolsonaro/status/776166531797573632
2016-09-14,"A governabilidade de Lula foi garantida graças ao Petrolão, Mensalão.... http://tinyurl.com/h8qxscg ",378,114,https://twitter.com/jairbolsonaro/status/776165967630049281
2016-09-14,"Tá no esquema tb? Se disfarça pq a Federal tá ai, hein! 😂😂😂😂 #cholamais https://twitter.com/ronaldoferrero/status/776149565917585409 …",473,118,https://twitter.com/jairbolsonaro/status/776150288231178241
2016-09-14,"#PT :A mentira, a desinformação, o mau caratismo, o roubo, a doutrinação, a destruição dos valores, a canalhice....nunca antes se viu tanto!",902,323,https://twitter.com/jairbolsonaro/status/776148575554269184
2016-09-14,"E ai, petistas e isentões? Entenderam ou querem que desenhe? Como se fosse adiantar.... 🇧🇷🇧🇷🇧🇷 pic.twitter.com/G3NkRSkzaa",1493,688,https://twitter.com/jairbolsonaro/status/776145711222099968
2016-09-14,"LIVE na comissão presidida por Maria do Rosário - ""cultura do estupro"". Vamos desmascarando o q a esquerda esconde!  http://tinyurl.com/jq99tsj ",425,141,https://twitter.com/jairbolsonaro/status/776044435176091649
2016-09-14,#assassinatodereputações #desinformação #mentir .... O caderno de teses do PT segue em pleno funcionamento:🇧🇷 pic.twitter.com/DdF73xa7gn,375,132,https://twitter.com/jairbolsonaro/status/776012566191566848
2016-09-13,"NOSSA CANDIDATA POR SÃO PAULO/SP, DRA. Daniela Bruzarrosco (@DaniBruzarrosco) - Vereadora 36.367 :  http://tinyurl.com/zuv6swq ",183,30,https://twitter.com/jairbolsonaro/status/775860106462425088
2016-09-13,Gostaria de saber se a propaganda é a nível nacional e já me informaram q sim! Melhor ñ poderia ser! Obrigado PSTU. pic.twitter.com/G4eldKdKaY,1009,260,https://twitter.com/jairbolsonaro/status/775843283234910208
2016-09-13,"Agradeço ao PSTU por me incluir em sua propaganda partidária na TV gratuitamente. Um grande abraço, JB. 😂 pic.twitter.com/jBOFebRunN",965,233,https://twitter.com/jairbolsonaro/status/775840701909262336
2016-09-13,Simpatizando de Bolsonaro é agredido! Imaginem se fosse o contrário? pic.twitter.com/L1Ri1QMCvw,1152,620,https://twitter.com/jairbolsonaro/status/775713855750205452
2016-09-13,A garotada se manifestando contra a doutrinação marxista nas instituições de ensino. Muito obrigado pelo carinho! pic.twitter.com/4Ax27YJ54X,2692,817,https://twitter.com/jairbolsonaro/status/775645130917285888
2016-09-13,... https://twitter.com/carlosbolsonaro/status/775528662120685568 …,480,116,https://twitter.com/jairbolsonaro/status/775529561203277824
2016-09-12,"A VERDADE TORTURA O SOCIALISTA: Moeda feita na Alemanha nazista simbolizou a união do nazismo, a foice e o martelo: pic.twitter.com/oCDw1MXRxz",1183,617,https://twitter.com/jairbolsonaro/status/775472135779262464
2016-09-12,Hitler foi do Partido Nacional SOCIALISTA dos Trabalhadores Alemães:a doutrinação ideológica traz consigo a desinformação e o mau caratismo!,1627,655,https://twitter.com/jairbolsonaro/status/775470198082117632
2016-09-12,@jairbolsonaro e o seu voto no caso Eduardo Cunha.  http://tinyurl.com/jywkzzv ,154,21,https://twitter.com/jairbolsonaro/status/775460336107417601
2016-09-12,DIFAMAÇÕES E MENTIRAS SÃO APONTADAS AGORA TAMBÉM PARA FILHOS DE BOLSONARO. saiba mais:  http://tinyurl.com/zj2f9wc ,263,74,https://twitter.com/jairbolsonaro/status/775415138023247872
2016-09-12,Mais uma calúnia dos canalhas: isso é a esquerda paz e amor! https://twitter.com/flaviobolsonaro/status/775347015018577920 …,438,127,https://twitter.com/jairbolsonaro/status/775358322434269186
2016-09-11,"Esse é o reflexo da ""educação"" esquerdista no Brasil. É isso q vc quer p/ vc e seus filhos? https://twitter.com/carlosbolsonaro/status/775165359280287745 …",737,348,https://twitter.com/jairbolsonaro/status/775165750814380032
2016-09-11,Conversando agora c/ Jovens q estão prestando concurso p/ a Escola Preparatória de Cadetes do Exército. Boa sorte! pic.twitter.com/ASDzaugU8S,1116,234,https://twitter.com/jairbolsonaro/status/774965471946874880
2016-09-11,Isso chama-se EDUCAÇÃO. Esse é o meu plano para tirar os mais necessitados da miséria. EU ACREDITO NO BRASIL.  http://tinyurl.com/zezpybk ,579,161,https://twitter.com/jairbolsonaro/status/774938543470809088
2016-09-11,"A ESQUERDA É SÓ PAZ E AMOR, aqui e lá: çei!!! https://twitter.com/blogdopim/status/774790717243883520 …",283,79,https://twitter.com/jairbolsonaro/status/774908966786756608
2016-09-10,Estivemos lá: Jovens prestando concurso p/ a Escola Preparatória de Cadetes do Exército no RJ. C/ @CarlosBolsonaro . https://youtu.be/lnNOCvH9AC8 ,397,66,https://twitter.com/jairbolsonaro/status/774743002145230848
2016-09-10,ESCOLAS MILITARIZADAS: pic.twitter.com/gLhWfykxEc,430,143,https://twitter.com/jairbolsonaro/status/774634302093025280
2016-09-09,"Esses são os jovens criados pela DOUTRINAÇÃO da esquerda. Depois eles dizem que a PM comete ""abusos""! Assista:  http://tinyurl.com/h66n2to ",404,132,https://twitter.com/jairbolsonaro/status/774371462740340736
2016-09-09,"É inacreditável, mas acredite. Isso vai mudar! https://twitter.com/desesquerdizada/status/774363710425075712 …",457,177,https://twitter.com/jairbolsonaro/status/774369122398380033
2016-09-09,"Estamos expondo os lobos em pele de cordeiro, por mais feio q seja temos q mostrar a verdade. Quanto aos amigos q apoiam, meu mto obrigado!",1428,286,https://twitter.com/jairbolsonaro/status/774366092596809728
2016-09-09,Na na ni na não... Seu discurso é nosso combustível! Sempre será bem vindo! https://twitter.com/thexvictor/status/774364266380099584 …,590,175,https://twitter.com/jairbolsonaro/status/774364893998944260
2016-09-09,"Imaginem se eu chegasse perto de falar isso. Imprensa, cassação, forca e paredão! Um abraço hetero, João!  https://twitter.com/thexvictor/status/774359848242798592 …",857,357,https://twitter.com/jairbolsonaro/status/774364175812399104
2016-09-09,"Amig(x), o mais importante é mostrar a verdade. Algo q vcs morrem de medo! Vamos adiante s/preocupação c/ eleição!  https://twitter.com/marcelo_arthur/status/774347001274179588 …",400,86,https://twitter.com/jairbolsonaro/status/774360118905495553
2016-09-09,"República Democrática da Coréia do Norte tem presidente reeleito c/ 100% dos votos! Viva os amigos do PCdoB,MST...😂: pic.twitter.com/IFChEFDbWR",1521,680,https://twitter.com/jairbolsonaro/status/774346164728631296
2016-09-09,Hoje em campanha no Rio de Janeiro. Obrigado a todos pelo carinho e consideração. C/ @CarlosBolsonaro #20120 pic.twitter.com/cjv8RvzEFb,1110,265,https://twitter.com/jairbolsonaro/status/774319815460851712
2016-09-08,"Mimimi... ""Facistas, facistas, ñ passarão!"" Sem o ""S"" mesmo. #trollando :  http://tinyurl.com/hpy3jy9 ",438,110,https://twitter.com/jairbolsonaro/status/773986993558683649
2016-09-08,"LULA RECONHECE A ÚNICA OPOSIÇÃO NO BRASIL. POR ISSO O PT QUER CASSAR BOLSONARO, SEJA NA CÂMARA, SEJA NO STF.  http://tinyurl.com/zu23sbf ",577,151,https://twitter.com/jairbolsonaro/status/773922890492350464
2016-09-07,NOS BASTIDORES DO 7 DE SETEMBRO. FFAA: O ÚLTIMO OBSTÁCULO P/ O SOCIALISMO.  http://tinyurl.com/hj44wla  (c/ @FlavioBolsonaro e @CarlosBolsonaro ),319,81,https://twitter.com/jairbolsonaro/status/773658521703415808
2016-09-07,07 DE SETEMBRO - DESFILE / RIO DE JANEIRO-RJ:bParabéns alunos do COLÉGIO MILITAR / RJ. pic.twitter.com/SrJpqUydZ9,1191,306,https://twitter.com/jairbolsonaro/status/773481027746537473
2016-09-06,Sempre encontrarão dificuldades em apagar a verdadeira história enquanto estivermos em ação)! Via @CarlosBolsonaro pic.twitter.com/L7xwp4G1vZ,1102,344,https://twitter.com/jairbolsonaro/status/773286847996985344
2016-09-06,Se enganam aqueles q estamos preocupados c/ votos. Fazemos da manutenção da verdade o foco e sabemos q estamos fazendo mto bem! #chora,1373,330,https://twitter.com/jairbolsonaro/status/773153702618206209
2016-09-06,A MENTIRA ESTÁ NO DNA DO PT: pic.twitter.com/kbeEapndq2,554,204,https://twitter.com/jairbolsonaro/status/773147322037526528
2016-09-05,Hoje em Deodoro - Vila Militar. 🇧🇷 pic.twitter.com/rjJv3eogh4,742,175,https://twitter.com/jairbolsonaro/status/772924492230328321
2016-09-05,A VERDADE TORTURA A ESQUERDA. https://youtu.be/h9miSQGv9t4 ,334,124,https://twitter.com/jairbolsonaro/status/772901304280678400
2016-09-05,"EM 2013: ""Estão comprando no Congresso voto p/ fecha-lo e junto a imprensa, matérias p/ silencia-la!"" @jairbolsonaro",411,104,https://twitter.com/jairbolsonaro/status/772794150983008256
2016-09-04,Hj em Copacabana. Acreditamos na consciência da maioria por um Brasil melhor. @CarlosBolsonaro e @FlavioBolsonaro . pic.twitter.com/TYSElFQRXt,1553,459,https://twitter.com/jairbolsonaro/status/772486516786495493
2016-09-04,"Ñ discutindo nada sobre a prostituição. Como uma família, caso morasse nessa rua, deveria reagir c/essa homenagem? pic.twitter.com/irvvt2Lhl0",840,280,https://twitter.com/jairbolsonaro/status/772413348310843392
2016-09-03,O ESTRAGO PETISTA NA EDUCAÇÃO FOI MAIOR DO QUE SE POSSA IMAGINAR:  http://tinyurl.com/gw338a3 ,543,186,https://twitter.com/jairbolsonaro/status/772197295798489088
2016-09-03,Com esse Exército mudaremos o Brasil! 🇧🇷(Escola de Aperfeiçoamento de Oficiais - Vila Militar / Rio-RJ): pic.twitter.com/uO7Lz6vfhD,1155,226,https://twitter.com/jairbolsonaro/status/772182281800810497
2016-09-02,Cada vez mais um exército de jovens desperta para os valores essenciais de uma sociedade sadia: 🇧🇷🇧🇷🇧🇷 pic.twitter.com/t0jH84bmO7,1487,403,https://twitter.com/jairbolsonaro/status/771828423488630784
2016-09-01,"COM MENTIRAS O PT GANHOU ELEIÇÕES, MAS SOMENTE COM VERDADES SEREMOS UMA GRANDE NAÇÃO! pic.twitter.com/Sm4nml4Crm",1557,507,https://twitter.com/jairbolsonaro/status/771502790262665216
2016-09-01,Mais uma vez a verdade aparece: https://twitter.com/blogdopim/status/771215404865728512 …,538,212,https://twitter.com/jairbolsonaro/status/771303893250834432
2016-08-31,"@CarlosBolsonaro , @FlavioBolsonaro e @BolsonaroSP são parte do estímulo na luta contra quem quer além d roubar o erário tb nossa liberdade!",227,55,https://twitter.com/jairbolsonaro/status/771116433568923648
2016-08-31,A esquerda diz pregar a democracia e os direitos humanos... Tire suas conclusões mais uma vez... pic.twitter.com/aYuq5ptx9n,1762,811,https://twitter.com/jairbolsonaro/status/771094294400733184
2016-08-31,Por que me xingam / ameaçam e depois apagam? Mais um que só quer mais amor e menos ódio! pic.twitter.com/OcCfbrXiIi,1098,352,https://twitter.com/jairbolsonaro/status/771061414123438080
2016-08-31,"Outro que apagou mas ""nóis"" também tem o print... O eterno preconceito da Direita! Notem! #choramais pic.twitter.com/i0YSfJu5yN",978,428,https://twitter.com/jairbolsonaro/status/771060591033192448
2016-08-31,"O @GabAugusto apagou mas ""nóis"" também tem o print... ""Eles só querem amor!!!"" #choramais pic.twitter.com/egoeL1COL7",668,270,https://twitter.com/jairbolsonaro/status/771057083718443008
2016-08-31,Se responder sou processado! #choramais https://twitter.com/gomezzwes/status/771055948538454016 …,561,262,https://twitter.com/jairbolsonaro/status/771056312025288704
2016-08-31,"Imagino o tanto d gente q perde a boquinha c/ Dilma caindo. Ñ me refiro aos idiotas úteis q agem por essência, mas aos espertos! #choramais",1013,443,https://twitter.com/jairbolsonaro/status/771055897489571840
2016-08-31,Opa... 😂😂😂... #choramais ! Muito preconceito! Cadê a mídia?  https://twitter.com/laurenxzr/status/771040963695407104 …,548,160,https://twitter.com/jairbolsonaro/status/771055428386029568
2016-08-31,"Imagine se sou eu que falo isso? Jornal Nacional me chamando de homofóbico, no mínimo! 😂 #choramais https://twitter.com/todaluablanco/status/771054040910327808 …",594,303,https://twitter.com/jairbolsonaro/status/771054711436939266
2016-08-31,"Mais amor, menos ódio! #choramais  https://twitter.com/gabaugusto/status/771053726010314752 …",309,98,https://twitter.com/jairbolsonaro/status/771054420679360512
2016-08-31,"Senadores deixam Dilma elegível p/ ela continuar esculhambando-os, mas o choro é livre: o Congresso a cassou em 1964 e a cassou em 2016!",831,292,https://twitter.com/jairbolsonaro/status/771053589645160448
2016-08-31,"O ""machão"" @iknowplwces apagou, mas ""nóis"" tem o print! Mais amor, mais amor, poxa!!! KkKkk... pic.twitter.com/yabxxh6Koj",959,380,https://twitter.com/jairbolsonaro/status/771052586212483072
2016-08-31,BRASIL ACIMA DE TUDO! DEUS ACIMA DE TODOS! Cassados pelo Congresso em 1964 e cassados pelo Congresso em 2016. pic.twitter.com/S8xG4y0AMt,1675,602,https://twitter.com/jairbolsonaro/status/771038968490098689
2016-08-31,"VIVA! Mais amor, por favor! https://twitter.com/iknowplwces/status/771035453252395008 …",628,272,https://twitter.com/jairbolsonaro/status/771035588334063617
2016-08-31,"Taxista, frentista, motociclista, maquinista, oftalmologista, nutricionista...  https://twitter.com/iknowplwces/status/771034668682579968 …",702,339,https://twitter.com/jairbolsonaro/status/771035352282923008
2016-08-31,"""Se houve golpe em 2016"", foi cassar um presidente q cometeu crime d responsabilidade e e ñ torná-lo inelegível! A jararaca ainda está viva!",2183,1134,https://twitter.com/jairbolsonaro/status/771034583550849025
